ratio_N_errs,ratio_S_errs,ratio_W_errs,ratio_E_errs,ratio_avg_errs,intersection
0.7242339270896,-0.29911840560495395,0.06528275858854837,0.0,0.2721587728207756,Curtis Rd / La Cholla Bl
-0.9955286173843677,0.561405355635582,-0.13325556921934364,0.0,0.42254738555982335,Curtis Rd / La Cholla Bl
-0.9955286173843677,0.44906425149900037,-0.10071478158261554,0.0,0.3863269126164959,Curtis Rd / La Cholla Bl
0.4949322544930709,0.6698046666445641,-0.208613182693872,0.0,0.34333752595787675,Curtis Rd / La Cholla Bl
-0.9955286173843677,1.1570310434954634,-0.3057848421741849,0.0,0.6145861257635039,Curtis Rd / La Cholla Bl
0.7242339270896,0.5764144910060564,-0.1883245944507297,0.0,0.3722432531365965,Curtis Rd / La Cholla Bl
-0.9955286173843677,0.17116783600324578,-0.020219149007551077,0.0,0.29672890059879115,Curtis Rd / La Cholla Bl
-0.9955286173843677,1.2768408082948646,-0.34048900627429657,0.0,0.6532146079883822,Curtis Rd / La Cholla Bl
2.581577475121485,0.09312033207677864,-0.10311252382953223,0.0,0.694452582756949,Curtis Rd / La Cholla Bl
-0.9955286173843677,-0.4936812715185119,0.17236141876068792,0.0,0.41539282691589186,Curtis Rd / La Cholla Bl
-0.9955286173843677,-0.43044834009660554,0.15404533215229568,0.0,0.39500557240831724,Curtis Rd / La Cholla Bl
-0.9955286173843677,0.8881896200431478,-0.22791208370564148,0.0,0.5279075802832892,Curtis Rd / La Cholla Bl
-0.9955286173843677,0.5939251489382765,-0.14267527090365964,0.0,0.43303225930657596,Curtis Rd / La Cholla Bl
-0.9955286173843677,0.518045631231989,-0.12069596697358895,0.0,0.4085675538974864,Curtis Rd / La Cholla Bl
0.7930244288685586,-0.08899051041831144,0.002388135034807404,0.0,0.22110076858041935,Curtis Rd / La Cholla Bl
1.036918026084867,0.6560083906979666,-0.220601893928456,0.0,0.47838207767782237,Curtis Rd / La Cholla Bl
1.2401626904317904,0.36628659581941386,-0.14267527090365964,0.0,0.437281139288716,Curtis Rd / La Cholla Bl
-0.9955286173843677,0.7348442532499535,-0.1834939782023625,0.0,0.4784667122091709,Curtis Rd / La Cholla Bl
0.7930244288685586,0.27523117457186896,-0.10311252382953223,0.0,0.29284203181748997,Curtis Rd / La Cholla Bl
0.6605390180350085,-0.15643897060167827,0.02583272589354956,0.0,0.2107026786325591,Curtis Rd / La Cholla Bl
0.4949322544930709,0.6698046666445641,-0.208613182693872,0.0,0.34333752595787675,Curtis Rd / La Cholla Bl
-0.9955286173843677,0.06276852499426368,0.011179856606835768,0.0,0.2673692497463668,Curtis Rd / La Cholla Bl
2.7306235623092285,-0.6201471343623244,0.09909707232711881,0.0,0.862466942249668,Curtis Rd / La Cholla Bl
